date,time,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precipitation,precipitation_accumulation,condition
20/11/2016,5:20 am,30 F ,28 F ,93%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,5:50 am,30 F ,30 F ,100%,VAR,1 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,6:20 am,30 F ,30 F ,100%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,6:50 am,30 F ,30 F ,100%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,7:20 am,30 F ,30 F ,100%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,7:50 am,32 F ,30 F ,93%,SE,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,8:20 am,30 F ,30 F ,100%,CALM,0 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,8:50 am,32 F ,30 F ,93%,SW,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,9:20 am,32 F ,30 F ,93%,WSW,3 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,9:50 am,32 F ,32 F ,100%,W,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,10:20 am,34 F ,32 F ,93%,W,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,10:50 am,34 F ,32 F ,93%,WSW,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,11:20 am,34 F ,32 F ,93%,W,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,11:50 am,34 F ,32 F ,93%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,12:20 pm,34 F ,32 F ,93%,W,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,12:50 pm,34 F ,32 F ,93%,WSW,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,1:20 pm,34 F ,32 F ,93%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,1:50 pm,36 F ,32 F ,87%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,2:20 pm,34 F ,32 F ,93%,W,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,2:50 pm,34 F ,32 F ,93%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,3:20 pm,34 F ,30 F ,87%,W,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,3:50 pm,34 F ,32 F ,93%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,4:20 pm,34 F ,30 F ,87%,W,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,4:50 pm,34 F ,30 F ,87%,W,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,5:20 pm,34 F ,30 F ,87%,W,3 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,5:50 pm,34 F ,30 F ,87%,WSW,3 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,6:20 pm,34 F ,30 F ,87%,W,3 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,6:50 pm,34 F ,30 F ,87%,W,3 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,7:20 pm,32 F ,30 F ,93%,W,3 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,7:50 pm,34 F ,30 F ,87%,VAR,3 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,8:20 pm,32 F ,30 F ,93%,WSW,6 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,8:50 pm,32 F ,30 F ,93%,WSW,7 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,9:20 pm,32 F ,30 F ,93%,WSW,6 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,9:50 pm,32 F ,30 F ,93%,W,5 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,10:20 pm,32 F ,30 F ,93%,SW,6 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,10:50 pm,32 F ,30 F ,93%,WSW,2 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,11:20 pm,32 F ,30 F ,93%,W,5 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,11:50 pm,32 F ,30 F ,93%,WSW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Haze
21/11/2016,12:20 am,30 F ,30 F ,100%,SW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,12:50 am,30 F ,30 F ,100%,SW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,1:20 am,30 F ,30 F ,100%,WSW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,1:50 am,30 F ,30 F ,100%,WSW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,2:20 am,30 F ,30 F ,100%,SW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,2:50 am,30 F ,30 F ,100%,SW,7 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,3:20 am,30 F ,30 F ,100%,SSW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,3:50 am,30 F ,28 F ,93%,SW,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,4:20 am,28 F ,28 F ,100%,VAR,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,4:50 am,28 F ,28 F ,100%,VAR,2 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,5:20 am,28 F ,28 F ,100%,VAR,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,5:50 am,28 F ,28 F ,100%,SW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,6:20 am,30 F ,28 F ,93%,SSW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,6:50 am,30 F ,28 F ,93%,VAR,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,7:20 am,30 F ,28 F ,93%,SW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,7:50 am,30 F ,28 F ,93%,VAR,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,8:20 am,30 F ,28 F ,93%,VAR,2 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,8:50 am,30 F ,28 F ,93%,VAR,2 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fog
21/11/2016,9:20 am,30 F ,28 F ,93%,SW,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,9:50 am,30 F ,28 F ,93%,S,5 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Mist
21/11/2016,10:20 am,30 F ,28 F ,93%,S,3 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Mist
21/11/2016,10:50 am,30 F ,30 F ,100%,VAR,3 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Mist
21/11/2016,11:20 am,30 F ,28 F ,93%,VAR,2 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Mist
21/11/2016,11:50 am,30 F ,28 F ,93%,VAR,3 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Mist
21/11/2016,12:20 pm,30 F ,30 F ,100%,WSW,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,12:50 pm,30 F ,30 F ,100%,SW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,1:20 pm,30 F ,30 F ,100%,WSW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,1:50 pm,30 F ,30 F ,100%,WSW,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,2:20 pm,30 F ,30 F ,100%,WSW,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mist
21/11/2016,2:50 pm,30 F ,30 F ,100%,WSW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fair
21/11/2016,3:20 pm,32 F ,30 F ,93%,WSW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
21/11/2016,3:50 pm,32 F ,32 F ,100%,VAR,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
21/11/2016,4:20 pm,32 F ,32 F ,100%,VAR,2 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
21/11/2016,4:50 pm,37 F ,32 F ,81%,NNE,12 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
21/11/2016,5:20 pm,39 F ,32 F ,75%,NNE,14 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
21/11/2016,5:50 pm,39 F ,32 F ,75%,NNE,15 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fair
21/11/2016,6:20 pm,39 F ,30 F ,70%,NNE,15 mph ,26 mph ,29.4 in ,0.0 in ,0.0 in ,Fair
21/11/2016,6:50 pm,41 F ,34 F ,76%,NNE,16 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
21/11/2016,7:20 pm,41 F ,34 F ,76%,NNE,18 mph ,30 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
21/11/2016,7:50 pm,41 F ,34 F ,76%,NNE,16 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
21/11/2016,8:20 pm,41 F ,34 F ,76%,NNE,14 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
21/11/2016,8:50 pm,41 F ,34 F ,76%,NNE,16 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
21/11/2016,9:20 pm,41 F ,36 F ,81%,NNE,14 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
21/11/2016,9:50 pm,41 F ,36 F ,81%,NNE,16 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
21/11/2016,10:20 pm,43 F ,34 F ,70%,NNE,17 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
21/11/2016,10:50 pm,43 F ,36 F ,76%,NNE,17 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
21/11/2016,11:20 pm,41 F ,36 F ,81%,NNE,18 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
21/11/2016,11:50 pm,41 F ,36 F ,81%,NE,16 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,12:20 am,41 F ,36 F ,81%,NE,16 mph ,28 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,12:50 am,41 F ,36 F ,81%,NE,15 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,1:20 am,41 F ,36 F ,81%,NNE,14 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,1:50 am,41 F ,36 F ,81%,NNE,17 mph ,29 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,2:20 am,41 F ,36 F ,81%,NE,15 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,2:50 am,41 F ,36 F ,81%,NE,14 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,3:20 am,41 F ,36 F ,81%,NE,14 mph ,25 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,3:50 am,41 F ,36 F ,81%,NNE,15 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,4:20 am,39 F ,36 F ,87%,NNE,16 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,4:50 am,39 F ,36 F ,87%,NNE,12 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,5:20 am,39 F ,36 F ,87%,NNE,13 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,5:50 am,39 F ,36 F ,87%,NNE,13 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,6:20 am,39 F ,36 F ,87%,NNE,15 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,6:50 am,39 F ,36 F ,87%,NNE,14 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,7:20 am,39 F ,36 F ,87%,NNE,10 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,7:50 am,41 F ,36 F ,81%,NNE,12 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,8:20 am,41 F ,36 F ,81%,N,9 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,8:50 am,41 F ,36 F ,81%,NNE,12 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,9:20 am,41 F ,36 F ,81%,N,7 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,9:50 am,41 F ,36 F ,81%,N,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,10:20 am,41 F ,37 F ,87%,VAR,3 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,10:50 am,43 F ,37 F ,81%,NW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,11:20 am,43 F ,36 F ,76%,NNW,7 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
22/11/2016,11:50 am,43 F ,36 F ,76%,NNW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,12:20 pm,43 F ,37 F ,81%,NNW,5 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,12:50 pm,43 F ,36 F ,76%,NNW,6 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,1:20 pm,43 F ,36 F ,76%,NNW,5 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,1:50 pm,45 F ,36 F ,71%,NNW,8 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Mostly Cloudy
22/11/2016,2:20 pm,45 F ,36 F ,71%,NNW,7 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,2:50 pm,45 F ,36 F ,71%,NNW,7 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,3:20 pm,43 F ,36 F ,76%,NW,5 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,3:50 pm,41 F ,34 F ,76%,NW,6 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,4:20 pm,41 F ,34 F ,76%,WNW,5 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,4:50 pm,41 F ,34 F ,76%,NW,5 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Mostly Cloudy
22/11/2016,5:20 pm,41 F ,34 F ,76%,NW,5 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,5:50 pm,41 F ,34 F ,76%,NW,5 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Partly Cloudy
22/11/2016,6:20 pm,39 F ,34 F ,81%,WNW,5 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Fair
22/11/2016,6:50 pm,39 F ,34 F ,81%,NW,5 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Fair
22/11/2016,7:20 pm,39 F ,34 F ,81%,VAR,3 mph ,0 mph ,29.7 in ,0.0 in ,0.0 in ,Fair
22/11/2016,7:50 pm,39 F ,34 F ,81%,VAR,2 mph ,0 mph ,29.7 in ,0.0 in ,0.0 in ,Fair
22/11/2016,8:20 pm,36 F ,32 F ,87%,WSW,5 mph ,0 mph ,29.7 in ,0.0 in ,0.0 in ,Fair
22/11/2016,8:50 pm,34 F ,30 F ,87%,WSW,6 mph ,0 mph ,29.7 in ,0.0 in ,0.0 in ,Fair
22/11/2016,9:20 pm,34 F ,32 F ,93%,W,5 mph ,0 mph ,29.7 in ,0.0 in ,0.0 in ,Fair
22/11/2016,9:50 pm,34 F ,32 F ,93%,W,5 mph ,0 mph ,29.8 in ,0.0 in ,0.0 in ,Fair
22/11/2016,10:20 pm,32 F ,30 F ,93%,WSW,6 mph ,0 mph ,29.8 in ,0.0 in ,0.0 in ,Fair
22/11/2016,10:50 pm,32 F ,30 F ,93%,WSW,7 mph ,0 mph ,29.8 in ,0.0 in ,0.0 in ,Fair
22/11/2016,11:20 pm,32 F ,30 F ,93%,VAR,3 mph ,0 mph ,29.8 in ,0.0 in ,0.0 in ,Fair
22/11/2016,11:50 pm,30 F ,28 F ,93%,WSW,2 mph ,0 mph ,29.8 in ,0.0 in ,0.0 in ,Fair
23/11/2016,12:20 am,30 F ,28 F ,93%,S,1 mph ,0 mph ,29.8 in ,0.0 in ,0.0 in ,Fair
23/11/2016,12:50 am,28 F ,27 F ,93%,VAR,1 mph ,0 mph ,29.8 in ,0.0 in ,0.0 in ,Fair
23/11/2016,1:20 am,28 F ,27 F ,93%,W,5 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,1:50 am,27 F ,25 F ,93%,VAR,2 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,2:20 am,27 F ,25 F ,93%,VAR,1 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,2:50 am,27 F ,25 F ,93%,WSW,3 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,3:20 am,25 F ,25 F ,100%,VAR,2 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,3:50 am,27 F ,25 F ,93%,VAR,2 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,4:20 am,25 F ,25 F ,100%,SW,5 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,4:50 am,27 F ,27 F ,100%,VAR,2 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,5:20 am,27 F ,25 F ,93%,VAR,3 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,5:50 am,27 F ,27 F ,100%,SW,3 mph ,0 mph ,29.9 in ,0.0 in ,0.0 in ,Fair
23/11/2016,6:20 am,25 F ,23 F ,93%,VAR,1 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
23/11/2016,6:50 am,27 F ,25 F ,93%,W,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
23/11/2016,7:20 am,27 F ,25 F ,93%,W,1 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
23/11/2016,7:50 am,27 F ,25 F ,93%,WSW,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
23/11/2016,8:20 am,27 F ,25 F ,93%,W,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
23/11/2016,8:50 am,27 F ,25 F ,93%,VAR,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
23/11/2016,9:20 am,28 F ,27 F ,93%,W,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
23/11/2016,9:50 am,30 F ,28 F ,93%,WSW,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
23/11/2016,10:20 am,32 F ,30 F ,93%,WNW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,10:50 am,36 F ,32 F ,87%,VAR,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,11:20 am,37 F ,34 F ,87%,W,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,11:50 am,37 F ,34 F ,87%,VAR,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,12:20 pm,39 F ,34 F ,81%,N,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,12:50 pm,39 F ,34 F ,81%,N,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,1:20 pm,39 F ,34 F ,81%,VAR,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,1:50 pm,41 F ,34 F ,76%,WNW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,2:20 pm,41 F ,34 F ,76%,NNW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,2:50 pm,43 F ,34 F ,70%,NW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,3:20 pm,41 F ,32 F ,70%,VAR,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,3:50 pm,39 F ,32 F ,75%,VAR,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,4:20 pm,34 F ,30 F ,87%,WSW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,4:50 pm,32 F ,30 F ,93%,CALM,0 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,5:20 pm,30 F ,28 F ,93%,SSW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
23/11/2016,5:50 pm,30 F ,28 F ,93%,SW,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,6:20 pm,30 F ,28 F ,93%,WSW,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,6:50 pm,27 F ,27 F ,100%,W,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,7:20 pm,27 F ,27 F ,100%,WSW,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,7:50 pm,27 F ,27 F ,100%,VAR,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,8:20 pm,27 F ,25 F ,93%,SSW,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,8:50 pm,25 F ,25 F ,100%,S,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,9:20 pm,25 F ,23 F ,93%,NNW,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,9:50 pm,25 F ,25 F ,100%,SSW,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,10:20 pm,25 F ,25 F ,100%,VAR,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,10:50 pm,25 F ,25 F ,100%,W,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,11:20 pm,23 F ,23 F ,100%,W,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
23/11/2016,11:50 pm,25 F ,23 F ,93%,SSW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,12:20 am,23 F ,23 F ,100%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,12:50 am,23 F ,21 F ,93%,W,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,1:20 am,21 F ,19 F ,93%,S,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
24/11/2016,1:50 am,21 F ,19 F ,93%,VAR,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
24/11/2016,2:20 am,21 F ,19 F ,93%,VAR,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
24/11/2016,2:50 am,21 F ,19 F ,93%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,3:20 am,19 F ,19 F ,100%,S,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Haze
24/11/2016,3:50 am,21 F ,19 F ,93%,WSW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,4:20 am,19 F ,19 F ,100%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,4:50 am,19 F ,19 F ,100%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,5:20 am,21 F ,19 F ,93%,SW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,5:50 am,21 F ,19 F ,93%,S,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,6:20 am,21 F ,19 F ,93%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,6:50 am,23 F ,23 F ,100%,SW,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,7:20 am,21 F ,21 F ,100%,WNW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,7:50 am,23 F ,21 F ,93%,SW,5 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,8:20 am,21 F ,19 F ,93%,W,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,8:50 am,23 F ,21 F ,93%,WSW,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Patches of Fog
24/11/2016,9:20 am,25 F ,23 F ,93%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,9:50 am,27 F ,27 F ,100%,CALM,0 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Patches of Fog
