Transaction,Item,date_time,period_day,weekday_weekend,weekday,wind,condition,temp_f,temp_c,dew_point_f,dew_point_c,wind_speed_mph,wind_gust_mph,wind_speed_kmh,wind_gust_kmh,humidity_%,pressure_in,precipitation_in,precipitation_accumulation_in
2010,Keeping It Local,2016-11-25 09:55:08,morning,weekday,4,W,Fair,32,0.0,30,-1.1111111111111112,5,0,8.0467,0.0,0.93,30,0,0
2010,Tea,2016-11-25 09:55:08,morning,weekday,4,W,Fair,32,0.0,30,-1.1111111111111112,5,0,8.0467,0.0,0.93,30,0,0
2010,Brownie,2016-11-25 09:55:08,morning,weekday,4,W,Fair,32,0.0,30,-1.1111111111111112,5,0,8.0467,0.0,0.93,30,0,0
2010,Bread,2016-11-25 09:55:08,morning,weekday,4,W,Fair,32,0.0,30,-1.1111111111111112,5,0,8.0467,0.0,0.93,30,0,0
2011,Coffee,2016-11-25 09:57:38,morning,weekday,4,W,Fair,32,0.0,30,-1.1111111111111112,5,0,8.0467,0.0,0.93,30,0,0
2011,Pastry,2016-11-25 09:57:38,morning,weekday,4,W,Fair,32,0.0,30,-1.1111111111111112,5,0,8.0467,0.0,0.93,30,0,0
2012,Bread,2016-11-25 09:59:23,morning,weekday,4,W,Fair,32,0.0,30,-1.1111111111111112,5,0,8.0467,0.0,0.93,30,0,0
2013,Coffee,2016-11-25 10:05:26,morning,weekday,4,W,Fair,36,2.0,32,0.0,6,0,9.65604,0.0,0.87,30,0,0
2013,Cake,2016-11-25 10:05:26,morning,weekday,4,W,Fair,36,2.0,32,0.0,6,0,9.65604,0.0,0.87,30,0,0
2014,Coffee,2016-11-25 10:13:08,morning,weekday,4,W,Fair,36,2.0,32,0.0,6,0,9.65604,0.0,0.87,30,0,0
2014,Keeping It Local,2016-11-25 10:13:08,morning,weekday,4,W,Fair,36,2.0,32,0.0,6,0,9.65604,0.0,0.87,30,0,0
2015,Coffee,2016-11-25 10:15:13,morning,weekday,4,W,Fair,36,2.0,32,0.0,6,0,9.65604,0.0,0.87,30,0,0
2016,Bread,2016-11-25 10:28:53,morning,weekday,4,W,Fair,36,2.0,32,0.0,6,0,9.65604,0.0,0.87,30,0,0
2016,Medialuna,2016-11-25 10:28:53,morning,weekday,4,W,Fair,36,2.0,32,0.0,6,0,9.65604,0.0,0.87,30,0,0
2017,Bread,2016-11-25 10:38:18,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2017,Focaccia,2016-11-25 10:38:18,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2018,Medialuna,2016-11-25 10:41:02,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2018,Coffee,2016-11-25 10:41:02,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2019,Bread,2016-11-25 10:44:12,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2020,Coffee,2016-11-25 10:49:29,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2020,Coffee,2016-11-25 10:49:29,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2021,Coffee,2016-11-25 10:59:16,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2022,Bread,2016-11-25 11:00:56,morning,weekday,4,W,Fair,36,2.0,32,0.0,5,0,8.0467,0.0,0.87,30,0,0
2023,Farm House,2016-11-25 11:05:09,morning,weekday,4,WSW,Fair,37,3.0,34,1.1111111111111112,7,0,11.26538,0.0,0.87,30,0,0
2024,Coffee,2016-11-25 11:06:20,morning,weekday,4,WSW,Fair,37,3.0,34,1.1111111111111112,7,0,11.26538,0.0,0.87,30,0,0
2024,Pastry,2016-11-25 11:06:20,morning,weekday,4,WSW,Fair,37,3.0,34,1.1111111111111112,7,0,11.26538,0.0,0.87,30,0,0
2025,Cookies,2016-11-25 11:39:21,morning,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,9,0,14.48406,0.0,0.81,30,0,0
2025,Juice,2016-11-25 11:39:21,morning,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,9,0,14.48406,0.0,0.81,30,0,0
2025,Tea,2016-11-25 11:39:21,morning,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,9,0,14.48406,0.0,0.81,30,0,0
2025,Alfajores,2016-11-25 11:39:21,morning,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,9,0,14.48406,0.0,0.81,30,0,0
2026,Coffee,2016-11-25 11:40:12,morning,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,9,0,14.48406,0.0,0.81,30,0,0
2026,Alfajores,2016-11-25 11:40:12,morning,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,9,0,14.48406,0.0,0.81,30,0,0
2027,Coffee,2016-11-25 11:48:09,morning,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,9,0,14.48406,0.0,0.81,30,0,0
2027,Sandwich,2016-11-25 11:48:09,morning,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,9,0,14.48406,0.0,0.81,30,0,0
2028,Coffee,2016-11-25 12:09:10,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2029,Coffee,2016-11-25 12:10:32,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2029,Coffee,2016-11-25 12:10:32,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2030,Bread,2016-11-25 12:11:20,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2031,Coffee,2016-11-25 12:12:04,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2031,Bread,2016-11-25 12:12:04,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2033,Coffee,2016-11-25 12:21:22,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2034,Tea,2016-11-25 12:27:02,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2035,Sandwich,2016-11-25 12:28:41,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2035,Bread,2016-11-25 12:28:41,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,8,0,12.87472,0.0,0.81,30,0,0
2036,Tea,2016-11-25 12:42:26,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2036,Art Tray,2016-11-25 12:42:26,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2037,Bread,2016-11-25 12:44:39,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2038,Coffee,2016-11-25 12:52:56,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2038,Cake,2016-11-25 12:52:56,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2039,Mineral water,2016-11-25 12:55:03,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2039,Coffee,2016-11-25 12:55:03,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2040,Mineral water,2016-11-25 12:56:57,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2041,Tartine,2016-11-25 12:58:15,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2042,Coffee,2016-11-25 13:02:09,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2043,Bread,2016-11-25 13:04:15,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2043,Coffee,2016-11-25 13:04:15,afternoon,weekday,4,SW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2044,Bread,2016-11-25 13:07:26,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,12,0,19.31208,0.0,0.81,30,0,0
2045,Hot chocolate,2016-11-25 13:12:29,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,12,0,19.31208,0.0,0.81,30,0,0
2045,Bread,2016-11-25 13:12:29,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,12,0,19.31208,0.0,0.81,30,0,0
2045,Sandwich,2016-11-25 13:12:29,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,12,0,19.31208,0.0,0.81,30,0,0
2048,Juice,2016-11-25 13:38:40,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2049,Bread,2016-11-25 13:40:22,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2050,Mineral water,2016-11-25 13:57:31,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2051,Sandwich,2016-11-25 14:13:06,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2051,Bread,2016-11-25 14:13:06,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2051,Jam,2016-11-25 14:13:06,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2052,Coffee,2016-11-25 14:14:53,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2052,Sandwich,2016-11-25 14:14:53,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2052,Bread,2016-11-25 14:14:53,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2053,Tea,2016-11-25 14:32:37,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2054,Tea,2016-11-25 14:33:06,afternoon,weekday,4,WSW,Fair,41,5.0,36,2.2222222222222223,10,0,16.0934,0.0,0.81,30,0,0
2055,Bread,2016-11-25 14:48:17,afternoon,weekday,4,WSW,Fair,39,4.0,36,2.2222222222222223,10,0,16.0934,0.0,0.87,30,0,0
2055,Pastry,2016-11-25 14:48:17,afternoon,weekday,4,WSW,Fair,39,4.0,36,2.2222222222222223,10,0,16.0934,0.0,0.87,30,0,0
2057,Coffee,2016-11-25 15:31:28,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,10,0,16.0934,0.0,0.81,30,0,0
2057,Tea,2016-11-25 15:31:28,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,10,0,16.0934,0.0,0.81,30,0,0
2058,Bread,2016-11-25 15:31:54,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,10,0,16.0934,0.0,0.81,30,0,0
2058,Brownie,2016-11-25 15:31:54,afternoon,weekday,4,WSW,Fair,39,4.0,34,1.1111111111111112,10,0,16.0934,0.0,0.81,30,0,0
2059,Alfajores,2016-11-25 15:53:37,afternoon,weekday,4,WSW,Fair,37,3.0,34,1.1111111111111112,7,0,11.26538,0.0,0.87,30,0,0
2059,Alfajores,2016-11-25 15:53:37,afternoon,weekday,4,WSW,Fair,37,3.0,34,1.1111111111111112,7,0,11.26538,0.0,0.87,30,0,0
2059,Bread,2016-11-25 15:53:37,afternoon,weekday,4,WSW,Fair,37,3.0,34,1.1111111111111112,7,0,11.26538,0.0,0.87,30,0,0
2061,Coffee,2016-11-25 16:02:01,afternoon,weekday,4,WSW,Fair,37,3.0,34,1.1111111111111112,7,0,11.26538,0.0,0.87,30,0,0
2061,Medialuna,2016-11-25 16:02:01,afternoon,weekday,4,WSW,Fair,37,3.0,34,1.1111111111111112,7,0,11.26538,0.0,0.87,30,0,0
2062,Medialuna,2016-11-25 16:07:57,afternoon,weekday,4,WSW,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2063,Coffee,2016-11-25 16:16:15,afternoon,weekday,4,WSW,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2063,Bread,2016-11-25 16:16:15,afternoon,weekday,4,WSW,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2063,Pastry,2016-11-25 16:16:15,afternoon,weekday,4,WSW,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2063,Medialuna,2016-11-25 16:16:15,afternoon,weekday,4,WSW,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2065,Tea,2016-11-25 17:10:20,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2065,Alfajores,2016-11-25 17:10:20,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2065,Cake,2016-11-25 17:10:20,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2066,Tea,2016-11-25 17:12:09,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2066,Brownie,2016-11-25 17:12:09,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2066,Alfajores,2016-11-25 17:12:09,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2066,Pastry,2016-11-25 17:12:09,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2066,Bread,2016-11-25 17:12:09,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2067,Medialuna,2016-11-25 17:15:19,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2067,Pastry,2016-11-25 17:15:19,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2068,Brownie,2016-11-25 17:19:52,evening,weekday,4,W,Fair,36,2.0,34,1.1111111111111112,6,0,9.65604,0.0,0.93,30,0,0
2069,Bread,2016-11-26 08:29:14,morning,weekend,5,WNW,Fair,34,1.0,34,1.1111111111111112,2,0,3.21868,0.0,1.0,30,0,0
2070,Coffee,2016-11-26 08:47:27,morning,weekend,5,W,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2071,Bread,2016-11-26 08:50:14,morning,weekend,5,W,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2071,Coffee,2016-11-26 08:50:14,morning,weekend,5,W,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2071,Bread,2016-11-26 08:50:14,morning,weekend,5,W,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2072,Bread,2016-11-26 09:03:00,morning,weekend,5,W,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2073,Bread,2016-11-26 09:15:06,morning,weekend,5,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2073,Coffee,2016-11-26 09:15:06,morning,weekend,5,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2073,Medialuna,2016-11-26 09:15:06,morning,weekend,5,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2074,Bread,2016-11-26 09:27:29,morning,weekend,5,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2075,Bread,2016-11-26 09:28:40,morning,weekend,5,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2076,Pastry,2016-11-26 09:32:45,morning,weekend,5,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
2077,Bread,2016-11-26 09:52:43,morning,weekend,5,NW,Fair,36,2.0,36,2.2222222222222223,2,0,3.21868,0.0,1.0,30,0,0
2078,Farm House,2016-11-26 09:55:05,morning,weekend,5,NW,Fair,36,2.0,36,2.2222222222222223,2,0,3.21868,0.0,1.0,30,0,0
2079,Medialuna,2016-11-26 09:57:45,morning,weekend,5,NW,Fair,36,2.0,36,2.2222222222222223,2,0,3.21868,0.0,1.0,30,0,0
2079,Scandinavian,2016-11-26 09:57:45,morning,weekend,5,NW,Fair,36,2.0,36,2.2222222222222223,2,0,3.21868,0.0,1.0,30,0,0
2079,Coffee,2016-11-26 09:57:45,morning,weekend,5,NW,Fair,36,2.0,36,2.2222222222222223,2,0,3.21868,0.0,1.0,30,0,0
2080,Coffee,2016-11-26 10:05:00,morning,weekend,5,NW,Fair,36,2.0,36,2.2222222222222223,2,0,3.21868,0.0,1.0,30,0,0
2081,Coffee,2016-11-26 10:08:42,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2082,Bread,2016-11-26 10:18:21,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2082,Medialuna,2016-11-26 10:18:21,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2083,Cake,2016-11-26 10:20:35,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2084,Muffin,2016-11-26 10:22:02,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2084,Coffee,2016-11-26 10:22:02,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2085,Bread,2016-11-26 10:23:47,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2086,Scandinavian,2016-11-26 10:24:26,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2087,Muffin,2016-11-26 10:27:41,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2088,Scandinavian,2016-11-26 10:30:16,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2089,Coffee,2016-11-26 10:31:30,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2090,Bread,2016-11-26 10:32:22,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2091,Bread,2016-11-26 10:33:34,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2092,Coffee,2016-11-26 10:35:00,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2092,Medialuna,2016-11-26 10:35:00,morning,weekend,5,VAR,Fair,37,3.0,36,2.2222222222222223,2,0,3.21868,0.0,0.93,30,0,0
2093,Bread,2016-11-26 10:36:58,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2094,Medialuna,2016-11-26 10:40:28,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2094,Bread,2016-11-26 10:40:28,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2094,Tea,2016-11-26 10:40:28,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2094,Coffee,2016-11-26 10:40:28,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2095,Bread,2016-11-26 10:42:19,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2096,Cake,2016-11-26 10:47:12,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2096,Muffin,2016-11-26 10:47:12,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2096,Muffin,2016-11-26 10:47:12,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2096,Jam,2016-11-26 10:47:12,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2097,Bread,2016-11-26 10:48:06,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2097,Pastry,2016-11-26 10:48:06,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2098,Coffee,2016-11-26 10:51:19,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2099,Coffee,2016-11-26 10:56:41,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2100,Scandinavian,2016-11-26 10:57:04,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2101,Scandinavian,2016-11-26 10:59:13,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2102,Pastry,2016-11-26 11:01:12,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2102,Medialuna,2016-11-26 11:01:12,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2102,Coffee,2016-11-26 11:01:12,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2103,Medialuna,2016-11-26 11:02:59,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2103,Pastry,2016-11-26 11:02:59,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2103,Bread,2016-11-26 11:02:59,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2103,Coffee,2016-11-26 11:02:59,morning,weekend,5,NW,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2104,Medialuna,2016-11-26 11:06:13,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2104,Bread,2016-11-26 11:06:13,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2105,Coffee,2016-11-26 11:15:37,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2105,Tea,2016-11-26 11:15:37,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2105,Pastry,2016-11-26 11:15:37,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2106,Coffee,2016-11-26 11:17:16,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2107,Juice,2016-11-26 11:27:56,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2108,Coffee,2016-11-26 11:34:49,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2108,Coffee,2016-11-26 11:34:49,morning,weekend,5,VAR,Fair,39,4.0,37,2.7777777777777777,3,0,4.82802,0.0,0.93,30,0,0
2109,Muffin,2016-11-26 11:39:49,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2109,Cake,2016-11-26 11:39:49,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2109,Pastry,2016-11-26 11:39:49,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2109,Tea,2016-11-26 11:39:49,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2109,Coffee,2016-11-26 11:39:49,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2109,Coffee,2016-11-26 11:39:49,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2110,Hot chocolate,2016-11-26 11:40:55,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2111,Muffin,2016-11-26 11:47:21,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2112,Tartine,2016-11-26 11:53:54,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2112,Juice,2016-11-26 11:53:54,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2112,Bread,2016-11-26 11:53:54,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2112,Coffee,2016-11-26 11:53:54,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2113,Coffee,2016-11-26 11:55:23,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2113,Fudge,2016-11-26 11:55:23,morning,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2114,Coffee,2016-11-26 12:00:24,afternoon,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
2114,Bread,2016-11-26 12:00:24,afternoon,weekend,5,NW,Fair,37,3.0,36,2.2222222222222223,3,0,4.82802,0.0,0.93,30,0,0
