Transaction,Item,date_time,period_day,weekday_weekend,weekday
2839,Tea,2016-12-09 10:11:09,morning,weekday,4
2840,Tea,2016-12-09 10:16:40,morning,weekday,4
2841,Coffee,2016-12-09 10:17:03,morning,weekday,4
2841,Medialuna,2016-12-09 10:17:03,morning,weekday,4
2842,Bread,2016-12-09 10:18:33,morning,weekday,4
2843,Bread,2016-12-09 10:20:34,morning,weekday,4
2843,Coffee,2016-12-09 10:20:34,morning,weekday,4
2844,Bread,2016-12-09 10:36:25,morning,weekday,4
2845,Bread,2016-12-09 10:40:00,morning,weekday,4
2845,Brownie,2016-12-09 10:40:00,morning,weekday,4
2846,Coffee,2016-12-09 10:43:53,morning,weekday,4
2847,Tea,2016-12-09 10:45:04,morning,weekday,4
2847,The Nomad,2016-12-09 10:45:04,morning,weekday,4
2848,Fudge,2016-12-09 10:56:23,morning,weekday,4
2849,Alfajores,2016-12-09 10:58:25,morning,weekday,4
2849,Coffee,2016-12-09 10:58:25,morning,weekday,4
2850,Bread,2016-12-09 10:59:55,morning,weekday,4
2851,Coffee,2016-12-09 11:02:01,morning,weekday,4
2851,Alfajores,2016-12-09 11:02:01,morning,weekday,4
2852,Brownie,2016-12-09 11:03:24,morning,weekday,4
2852,Coffee,2016-12-09 11:03:24,morning,weekday,4
2853,Bread,2016-12-09 11:07:26,morning,weekday,4
2854,Jam,2016-12-09 11:15:23,morning,weekday,4
2854,Fudge,2016-12-09 11:15:23,morning,weekday,4
2855,Tea,2016-12-09 11:18:31,morning,weekday,4
2856,Coffee,2016-12-09 11:24:13,morning,weekday,4
2857,Coffee,2016-12-09 11:32:08,morning,weekday,4
2858,Bread,2016-12-09 11:46:29,morning,weekday,4
2859,Coffee,2016-12-09 11:48:20,morning,weekday,4
2860,Coffee,2016-12-09 12:06:09,afternoon,weekday,4
2861,Medialuna,2016-12-09 12:07:50,afternoon,weekday,4
2861,Cake,2016-12-09 12:07:50,afternoon,weekday,4
2862,Coffee,2016-12-09 12:10:24,afternoon,weekday,4
2862,Cake,2016-12-09 12:10:24,afternoon,weekday,4
2863,Coffee,2016-12-09 12:16:51,afternoon,weekday,4
2863,Coffee,2016-12-09 12:16:51,afternoon,weekday,4
2865,The Nomad,2016-12-09 12:30:31,afternoon,weekday,4
2865,Tea,2016-12-09 12:30:31,afternoon,weekday,4
2865,Bread,2016-12-09 12:30:31,afternoon,weekday,4
2865,Brownie,2016-12-09 12:30:31,afternoon,weekday,4
2865,Fudge,2016-12-09 12:30:31,afternoon,weekday,4
2865,Fudge,2016-12-09 12:30:31,afternoon,weekday,4
2866,Scone,2016-12-09 12:45:21,afternoon,weekday,4
2866,Tea,2016-12-09 12:45:21,afternoon,weekday,4
2867,Bread,2016-12-09 12:52:56,afternoon,weekday,4
2868,Sandwich,2016-12-09 12:56:47,afternoon,weekday,4
2868,Bread,2016-12-09 12:56:47,afternoon,weekday,4
2868,Mineral water,2016-12-09 12:56:47,afternoon,weekday,4
2868,Coffee,2016-12-09 12:56:47,afternoon,weekday,4
2868,Juice,2016-12-09 12:56:47,afternoon,weekday,4
2869,Bread,2016-12-09 13:00:58,afternoon,weekday,4
2869,Bread,2016-12-09 13:00:58,afternoon,weekday,4
2869,Scandinavian,2016-12-09 13:00:58,afternoon,weekday,4
2870,Sandwich,2016-12-09 13:42:26,afternoon,weekday,4
2871,Coffee,2016-12-09 13:43:48,afternoon,weekday,4
2871,Brownie,2016-12-09 13:43:48,afternoon,weekday,4
2872,Hearty & Seasonal,2016-12-09 13:48:24,afternoon,weekday,4
2872,Brownie,2016-12-09 13:48:24,afternoon,weekday,4
2872,Bread,2016-12-09 13:48:24,afternoon,weekday,4
2873,Tea,2016-12-09 13:50:55,afternoon,weekday,4
2873,Hearty & Seasonal,2016-12-09 13:50:55,afternoon,weekday,4
2874,Coffee,2016-12-09 13:52:06,afternoon,weekday,4
2874,Brownie,2016-12-09 13:52:06,afternoon,weekday,4
2875,Coffee,2016-12-09 14:19:07,afternoon,weekday,4
2875,Farm House,2016-12-09 14:19:07,afternoon,weekday,4
2876,Coffee,2016-12-09 14:36:39,afternoon,weekday,4
2876,Scone,2016-12-09 14:36:39,afternoon,weekday,4
2877,Scone,2016-12-09 14:49:47,afternoon,weekday,4
2877,Crepes,2016-12-09 14:49:47,afternoon,weekday,4
2877,Alfajores,2016-12-09 14:49:47,afternoon,weekday,4
2877,Alfajores,2016-12-09 14:49:47,afternoon,weekday,4
2878,Scandinavian,2016-12-09 15:04:04,afternoon,weekday,4
2879,Cake,2016-12-09 15:25:43,afternoon,weekday,4
2880,Bread,2016-12-09 15:26:56,afternoon,weekday,4
2881,Bread,2016-12-09 15:38:57,afternoon,weekday,4
2882,Bread,2016-12-09 15:43:46,afternoon,weekday,4
2882,Tea,2016-12-09 15:43:46,afternoon,weekday,4
2884,Brownie,2016-12-09 15:54:45,afternoon,weekday,4
2884,Mineral water,2016-12-09 15:54:45,afternoon,weekday,4
2885,Farm House,2016-12-09 15:59:06,afternoon,weekday,4
2886,Coffee,2016-12-09 16:03:20,afternoon,weekday,4
2887,Sandwich,2016-12-09 16:16:09,afternoon,weekday,4
2887,Scone,2016-12-09 16:16:09,afternoon,weekday,4
2887,Bread,2016-12-09 16:16:09,afternoon,weekday,4
2887,Coffee,2016-12-09 16:16:09,afternoon,weekday,4
2888,Coffee,2016-12-09 16:18:01,afternoon,weekday,4
2888,Hot chocolate,2016-12-09 16:18:01,afternoon,weekday,4
2888,Tea,2016-12-09 16:18:01,afternoon,weekday,4
2888,Alfajores,2016-12-09 16:18:01,afternoon,weekday,4
2888,Sandwich,2016-12-09 16:18:01,afternoon,weekday,4
2889,Bread,2016-12-10 08:19:55,morning,weekend,5
2889,Scone,2016-12-10 08:19:55,morning,weekend,5
2889,Juice,2016-12-10 08:19:55,morning,weekend,5
2890,Coffee,2016-12-10 08:50:37,morning,weekend,5
2891,Bread,2016-12-10 08:53:46,morning,weekend,5
2892,Bread,2016-12-10 08:55:00,morning,weekend,5
2893,Coffee,2016-12-10 09:10:23,morning,weekend,5
2893,Coffee,2016-12-10 09:10:23,morning,weekend,5
2893,Toast,2016-12-10 09:10:23,morning,weekend,5
2893,Pastry,2016-12-10 09:10:23,morning,weekend,5
2894,Bread,2016-12-10 09:14:48,morning,weekend,5
2894,Focaccia,2016-12-10 09:14:48,morning,weekend,5
2895,Scone,2016-12-10 09:16:49,morning,weekend,5
2896,Focaccia,2016-12-10 09:18:42,morning,weekend,5
2897,Scandinavian,2016-12-10 09:19:13,morning,weekend,5
2898,Coffee,2016-12-10 09:38:01,morning,weekend,5
2898,Tea,2016-12-10 09:38:01,morning,weekend,5
2899,Coffee,2016-12-10 09:40:05,morning,weekend,5
2899,Coffee,2016-12-10 09:40:05,morning,weekend,5
2899,Farm House,2016-12-10 09:40:05,morning,weekend,5
2900,Focaccia,2016-12-10 09:54:44,morning,weekend,5
2900,Pastry,2016-12-10 09:54:44,morning,weekend,5
2901,Coffee,2016-12-10 10:01:48,morning,weekend,5
2901,Pastry,2016-12-10 10:01:48,morning,weekend,5
2901,Medialuna,2016-12-10 10:01:48,morning,weekend,5
2902,Sandwich,2016-12-10 10:09:25,morning,weekend,5
2902,Bread,2016-12-10 10:09:25,morning,weekend,5
2903,Bread,2016-12-10 10:12:50,morning,weekend,5
2903,Coffee,2016-12-10 10:12:50,morning,weekend,5
2903,Medialuna,2016-12-10 10:12:50,morning,weekend,5
2903,Medialuna,2016-12-10 10:12:50,morning,weekend,5
2903,Jam,2016-12-10 10:12:50,morning,weekend,5
2904,Sandwich,2016-12-10 10:14:55,morning,weekend,5
2904,Tea,2016-12-10 10:14:55,morning,weekend,5
2904,Coffee,2016-12-10 10:14:55,morning,weekend,5
2905,Coffee,2016-12-10 10:17:44,morning,weekend,5
2905,Farm House,2016-12-10 10:17:44,morning,weekend,5
2906,Bread,2016-12-10 10:19:11,morning,weekend,5
2907,Bread,2016-12-10 10:31:31,morning,weekend,5
2907,Coffee,2016-12-10 10:31:31,morning,weekend,5
2908,Coffee,2016-12-10 10:37:09,morning,weekend,5
2908,Coffee,2016-12-10 10:37:09,morning,weekend,5
2908,Toast,2016-12-10 10:37:09,morning,weekend,5
2908,Scandinavian,2016-12-10 10:37:09,morning,weekend,5
2909,Farm House,2016-12-10 10:39:51,morning,weekend,5
2909,Bread,2016-12-10 10:39:51,morning,weekend,5
2909,Medialuna,2016-12-10 10:39:51,morning,weekend,5
2910,Bread,2016-12-10 10:42:09,morning,weekend,5
2911,Cake,2016-12-10 10:46:14,morning,weekend,5
2912,Pastry,2016-12-10 10:48:51,morning,weekend,5
2912,Coffee,2016-12-10 10:48:51,morning,weekend,5
2912,Brownie,2016-12-10 10:48:51,morning,weekend,5
2913,Bread,2016-12-10 11:05:37,morning,weekend,5
2914,Coffee,2016-12-10 11:12:47,morning,weekend,5
2914,Tea,2016-12-10 11:12:47,morning,weekend,5
2914,Scone,2016-12-10 11:12:47,morning,weekend,5
2915,Coffee,2016-12-10 11:14:20,morning,weekend,5
2915,Coffee,2016-12-10 11:14:20,morning,weekend,5
2916,Bread,2016-12-10 11:15:23,morning,weekend,5
2916,Tea,2016-12-10 11:15:23,morning,weekend,5
2917,Coffee,2016-12-10 11:24:23,morning,weekend,5
2917,Scone,2016-12-10 11:24:23,morning,weekend,5
2918,Farm House,2016-12-10 11:37:09,morning,weekend,5
2918,Scandinavian,2016-12-10 11:37:09,morning,weekend,5
2919,Vegan mincepie,2016-12-10 11:41:15,morning,weekend,5
2919,Cake,2016-12-10 11:41:15,morning,weekend,5
2920,Tea,2016-12-10 11:41:57,morning,weekend,5
2920,Coffee,2016-12-10 11:41:57,morning,weekend,5
2921,Bread,2016-12-10 11:43:08,morning,weekend,5
2922,Coffee,2016-12-10 11:50:51,morning,weekend,5
2923,Scandinavian,2016-12-10 11:51:38,morning,weekend,5
2924,Bread,2016-12-10 11:58:16,morning,weekend,5
2925,Tea,2016-12-10 12:02:49,afternoon,weekend,5
2925,Bread,2016-12-10 12:02:49,afternoon,weekend,5
2926,Medialuna,2016-12-10 12:03:47,afternoon,weekend,5
2926,Pastry,2016-12-10 12:03:47,afternoon,weekend,5
2926,Coffee,2016-12-10 12:03:47,afternoon,weekend,5
2927,Truffles,2016-12-10 12:13:24,afternoon,weekend,5
2927,Juice,2016-12-10 12:13:24,afternoon,weekend,5
2928,Coffee,2016-12-10 12:14:43,afternoon,weekend,5
2928,Jammie Dodgers,2016-12-10 12:14:43,afternoon,weekend,5
2928,Art Tray,2016-12-10 12:14:43,afternoon,weekend,5
2929,Frittata,2016-12-10 12:15:22,afternoon,weekend,5
2930,Bread,2016-12-10 12:19:34,afternoon,weekend,5
2931,Sandwich,2016-12-10 12:21:04,afternoon,weekend,5
2931,Coffee,2016-12-10 12:21:04,afternoon,weekend,5
2932,Coffee,2016-12-10 12:25:15,afternoon,weekend,5
2932,Juice,2016-12-10 12:25:15,afternoon,weekend,5
2933,Tea,2016-12-10 13:00:41,afternoon,weekend,5
2933,Sandwich,2016-12-10 13:00:41,afternoon,weekend,5
2934,Jam,2016-12-10 13:02:03,afternoon,weekend,5
2935,Scone,2016-12-10 13:02:45,afternoon,weekend,5
2936,Coffee,2016-12-10 13:06:56,afternoon,weekend,5
2936,Sandwich,2016-12-10 13:06:56,afternoon,weekend,5
2937,Coffee,2016-12-10 13:15:28,afternoon,weekend,5
2938,Bread,2016-12-10 13:16:19,afternoon,weekend,5
2938,Tea,2016-12-10 13:16:19,afternoon,weekend,5
2939,Frittata,2016-12-10 13:21:07,afternoon,weekend,5
2939,Tea,2016-12-10 13:21:07,afternoon,weekend,5
2939,Bread,2016-12-10 13:21:07,afternoon,weekend,5
2940,Scandinavian,2016-12-10 13:23:00,afternoon,weekend,5
2941,Sandwich,2016-12-10 13:28:07,afternoon,weekend,5
2941,Art Tray,2016-12-10 13:28:07,afternoon,weekend,5
2941,Truffles,2016-12-10 13:28:07,afternoon,weekend,5
2941,Coffee,2016-12-10 13:28:07,afternoon,weekend,5
2942,Scone,2016-12-10 13:29:46,afternoon,weekend,5
2942,Frittata,2016-12-10 13:29:46,afternoon,weekend,5
2942,Juice,2016-12-10 13:29:46,afternoon,weekend,5
2943,Tea,2016-12-10 13:39:39,afternoon,weekend,5
2944,Coffee,2016-12-10 13:54:17,afternoon,weekend,5
2944,Mineral water,2016-12-10 13:54:17,afternoon,weekend,5
2944,Frittata,2016-12-10 13:54:17,afternoon,weekend,5
2945,Coffee,2016-12-10 13:58:17,afternoon,weekend,5
2945,Tea,2016-12-10 13:58:17,afternoon,weekend,5
2946,Bread,2016-12-10 14:00:50,afternoon,weekend,5
2946,Bread,2016-12-10 14:00:50,afternoon,weekend,5
2946,Brownie,2016-12-10 14:00:50,afternoon,weekend,5
2946,Scone,2016-12-10 14:00:50,afternoon,weekend,5
2948,Coffee,2016-12-10 14:03:58,afternoon,weekend,5
2949,Frittata,2016-12-10 14:30:30,afternoon,weekend,5
2949,Sandwich,2016-12-10 14:30:30,afternoon,weekend,5
2949,Coffee,2016-12-10 14:30:30,afternoon,weekend,5
2950,Tea,2016-12-10 14:37:46,afternoon,weekend,5
2951,Coffee,2016-12-10 14:44:35,afternoon,weekend,5
2951,Tea,2016-12-10 14:44:35,afternoon,weekend,5
2952,Vegan mincepie,2016-12-10 15:04:03,afternoon,weekend,5
2952,Coffee,2016-12-10 15:04:03,afternoon,weekend,5
2952,Hot chocolate,2016-12-10 15:04:03,afternoon,weekend,5
2953,Juice,2016-12-10 15:05:12,afternoon,weekend,5
2954,Cake,2016-12-10 15:10:30,afternoon,weekend,5
2954,Tea,2016-12-10 15:10:30,afternoon,weekend,5
2955,Tea,2016-12-10 15:18:36,afternoon,weekend,5
2956,Bread,2016-12-10 15:33:13,afternoon,weekend,5
2956,Farm House,2016-12-10 15:33:13,afternoon,weekend,5
2957,Coffee,2016-12-10 15:46:51,afternoon,weekend,5
2957,Tea,2016-12-10 15:46:51,afternoon,weekend,5
2957,Bread,2016-12-10 15:46:51,afternoon,weekend,5
2957,Mineral water,2016-12-10 15:46:51,afternoon,weekend,5
2957,Scone,2016-12-10 15:46:51,afternoon,weekend,5
2957,Bread,2016-12-10 15:46:51,afternoon,weekend,5
2958,Bread,2016-12-10 15:54:14,afternoon,weekend,5
2959,Bread,2016-12-10 16:07:09,afternoon,weekend,5
2959,Hot chocolate,2016-12-10 16:07:09,afternoon,weekend,5
2959,Hot chocolate,2016-12-10 16:07:09,afternoon,weekend,5
2960,Coke,2016-12-10 16:09:03,afternoon,weekend,5
2960,Sandwich,2016-12-10 16:09:03,afternoon,weekend,5
2961,Sandwich,2016-12-10 16:10:25,afternoon,weekend,5
2961,Mineral water,2016-12-10 16:10:25,afternoon,weekend,5
2962,Hot chocolate,2016-12-10 16:12:13,afternoon,weekend,5
2962,Tea,2016-12-10 16:12:13,afternoon,weekend,5
2962,Cake,2016-12-10 16:12:13,afternoon,weekend,5
2963,Scandinavian,2016-12-10 16:23:46,afternoon,weekend,5
2964,Frittata,2016-12-10 16:24:56,afternoon,weekend,5
2964,Cake,2016-12-10 16:24:56,afternoon,weekend,5
2966,Cake,2016-12-10 16:30:41,afternoon,weekend,5
2967,Coffee,2016-12-10 16:40:30,afternoon,weekend,5
2967,Bread,2016-12-10 16:40:30,afternoon,weekend,5
2968,Coffee,2016-12-10 16:44:50,afternoon,weekend,5
2968,Tea,2016-12-10 16:44:50,afternoon,weekend,5
2968,Bread,2016-12-10 16:44:50,afternoon,weekend,5
2969,Scone,2016-12-10 16:45:57,afternoon,weekend,5
2969,Coffee,2016-12-10 16:45:57,afternoon,weekend,5
2970,Bread,2016-12-10 16:46:51,afternoon,weekend,5
2971,Jam,2016-12-10 17:12:43,evening,weekend,5
2972,Bread,2016-12-11 09:08:30,morning,weekend,6
2973,Coffee,2016-12-11 09:11:47,morning,weekend,6
2973,Medialuna,2016-12-11 09:11:47,morning,weekend,6
2974,Bread,2016-12-11 09:14:33,morning,weekend,6
2974,Farm House,2016-12-11 09:14:33,morning,weekend,6
2975,Bread,2016-12-11 09:16:54,morning,weekend,6
2976,Coffee,2016-12-11 09:24:44,morning,weekend,6
2976,Pastry,2016-12-11 09:24:44,morning,weekend,6
2977,Bread,2016-12-11 09:29:03,morning,weekend,6
2977,Coffee,2016-12-11 09:29:03,morning,weekend,6
2978,Medialuna,2016-12-11 09:32:19,morning,weekend,6
2978,Coffee,2016-12-11 09:32:19,morning,weekend,6
2979,Scone,2016-12-11 09:35:17,morning,weekend,6
2979,Bread,2016-12-11 09:35:17,morning,weekend,6
2980,Coffee,2016-12-11 09:38:31,morning,weekend,6
2980,Coke,2016-12-11 09:38:31,morning,weekend,6
2981,Coffee,2016-12-11 10:01:58,morning,weekend,6
2982,Truffles,2016-12-11 10:04:37,morning,weekend,6
2983,Bread,2016-12-11 10:08:10,morning,weekend,6
2984,Mineral water,2016-12-11 10:16:02,morning,weekend,6
2985,Hot chocolate,2016-12-11 10:55:19,morning,weekend,6
2985,Coffee,2016-12-11 10:55:19,morning,weekend,6
2985,Bread,2016-12-11 10:55:19,morning,weekend,6
2985,Toast,2016-12-11 10:55:19,morning,weekend,6
2985,Medialuna,2016-12-11 10:55:19,morning,weekend,6
2985,Alfajores,2016-12-11 10:55:19,morning,weekend,6
2985,Fudge,2016-12-11 10:55:19,morning,weekend,6
2986,Jam,2016-12-11 10:56:30,morning,weekend,6
2987,Medialuna,2016-12-11 11:00:41,morning,weekend,6
2987,Bakewell,2016-12-11 11:00:41,morning,weekend,6
2987,Coffee,2016-12-11 11:00:41,morning,weekend,6
2987,Bread,2016-12-11 11:00:41,morning,weekend,6
2987,Toast,2016-12-11 11:00:41,morning,weekend,6
2988,Coffee,2016-12-11 11:11:38,morning,weekend,6
2989,Bread,2016-12-11 11:13:45,morning,weekend,6
2990,Coffee,2016-12-11 11:29:24,morning,weekend,6
2990,Coffee,2016-12-11 11:29:24,morning,weekend,6
2990,Bakewell,2016-12-11 11:29:24,morning,weekend,6
2990,Medialuna,2016-12-11 11:29:24,morning,weekend,6
2991,Coffee,2016-12-11 11:36:53,morning,weekend,6
2991,Coffee,2016-12-11 11:36:53,morning,weekend,6
2991,Bread,2016-12-11 11:36:53,morning,weekend,6
2992,Farm House,2016-12-11 11:42:56,morning,weekend,6
2993,Bread,2016-12-11 11:43:39,morning,weekend,6
2994,Medialuna,2016-12-11 11:47:04,morning,weekend,6
2994,Scone,2016-12-11 11:47:04,morning,weekend,6
2994,Coffee,2016-12-11 11:47:04,morning,weekend,6
2994,Coffee,2016-12-11 11:47:04,morning,weekend,6
2995,Bread,2016-12-11 11:57:43,morning,weekend,6
2996,Farm House,2016-12-11 12:00:39,afternoon,weekend,6
2996,Coffee,2016-12-11 12:00:39,afternoon,weekend,6
2996,Medialuna,2016-12-11 12:00:39,afternoon,weekend,6
2996,Bread,2016-12-11 12:00:39,afternoon,weekend,6
2997,Smoothies,2016-12-11 12:06:33,afternoon,weekend,6
2998,Coffee,2016-12-11 12:07:29,afternoon,weekend,6
3000,Medialuna,2016-12-11 12:45:14,afternoon,weekend,6
3000,Coffee,2016-12-11 12:45:14,afternoon,weekend,6
3001,Mineral water,2016-12-11 12:47:20,afternoon,weekend,6
3002,Bread,2016-12-11 12:59:40,afternoon,weekend,6
3002,Mineral water,2016-12-11 12:59:40,afternoon,weekend,6
3002,Hot chocolate,2016-12-11 12:59:40,afternoon,weekend,6
3003,Sandwich,2016-12-11 13:02:56,afternoon,weekend,6
3003,Tea,2016-12-11 13:02:56,afternoon,weekend,6
3004,Coffee,2016-12-11 13:05:06,afternoon,weekend,6
3004,Cookies,2016-12-11 13:05:06,afternoon,weekend,6
3005,Alfajores,2016-12-11 13:08:04,afternoon,weekend,6
3005,Alfajores,2016-12-11 13:08:04,afternoon,weekend,6
3006,Vegan mincepie,2016-12-11 13:33:11,afternoon,weekend,6
3006,Bread,2016-12-11 13:33:11,afternoon,weekend,6
3006,Coffee,2016-12-11 13:33:11,afternoon,weekend,6
3007,Coffee,2016-12-11 13:34:52,afternoon,weekend,6
3008,Medialuna,2016-12-11 13:42:48,afternoon,weekend,6
3009,Coffee,2016-12-11 13:43:48,afternoon,weekend,6
3009,Frittata,2016-12-11 13:43:48,afternoon,weekend,6
3009,Toast,2016-12-11 13:43:48,afternoon,weekend,6
3010,Coffee,2016-12-11 13:51:48,afternoon,weekend,6
3010,Hot chocolate,2016-12-11 13:51:48,afternoon,weekend,6
3010,Muffin,2016-12-11 13:51:48,afternoon,weekend,6
3011,Coffee,2016-12-11 13:54:56,afternoon,weekend,6
3011,Scandinavian,2016-12-11 13:54:56,afternoon,weekend,6
3013,Bakewell,2016-12-11 14:21:33,afternoon,weekend,6
3013,Tea,2016-12-11 14:21:33,afternoon,weekend,6
3015,Coffee,2016-12-11 14:29:19,afternoon,weekend,6
3017,Frittata,2016-12-11 14:32:44,afternoon,weekend,6
3017,Coffee,2016-12-11 14:32:44,afternoon,weekend,6
3018,Scandinavian,2016-12-11 15:04:06,afternoon,weekend,6
3019,Coffee,2016-12-11 15:16:58,afternoon,weekend,6
3019,Coffee,2016-12-11 15:16:58,afternoon,weekend,6
3020,Coffee,2016-12-11 15:26:13,afternoon,weekend,6
3020,Tea,2016-12-11 15:26:13,afternoon,weekend,6
3021,Scandinavian,2016-12-11 15:27:11,afternoon,weekend,6
3022,Bread,2016-12-11 15:48:13,afternoon,weekend,6
3023,Tea,2016-12-12 08:51:43,morning,weekday,0
3024,Bread,2016-12-12 08:52:44,morning,weekday,0
3025,Bread,2016-12-12 08:54:59,morning,weekday,0
3025,Medialuna,2016-12-12 08:54:59,morning,weekday,0
3026,Pastry,2016-12-12 08:58:21,morning,weekday,0
3026,Toast,2016-12-12 08:58:21,morning,weekday,0
3026,Coffee,2016-12-12 08:58:21,morning,weekday,0
3027,Coffee,2016-12-12 09:02:23,morning,weekday,0
3027,Pastry,2016-12-12 09:02:23,morning,weekday,0
3028,Tea,2016-12-12 09:13:20,morning,weekday,0
3029,Coffee,2016-12-12 09:28:15,morning,weekday,0
3029,Toast,2016-12-12 09:28:15,morning,weekday,0
3030,Coffee,2016-12-12 10:00:20,morning,weekday,0
3031,Jam,2016-12-12 10:09:22,morning,weekday,0
3031,Coffee,2016-12-12 10:09:22,morning,weekday,0
3031,Hot chocolate,2016-12-12 10:09:22,morning,weekday,0
3031,Toast,2016-12-12 10:09:22,morning,weekday,0
3032,Coffee,2016-12-12 10:16:00,morning,weekday,0
3032,Sandwich,2016-12-12 10:16:00,morning,weekday,0
3033,Bread,2016-12-12 10:36:09,morning,weekday,0
3033,Tea,2016-12-12 10:36:09,morning,weekday,0
3033,Bakewell,2016-12-12 10:36:09,morning,weekday,0
3033,Alfajores,2016-12-12 10:36:09,morning,weekday,0
3034,Bread,2016-12-12 10:38:49,morning,weekday,0
3034,Coffee,2016-12-12 10:38:49,morning,weekday,0
3034,Cake,2016-12-12 10:38:49,morning,weekday,0
3035,Bread,2016-12-12 11:14:48,morning,weekday,0
3036,Bread,2016-12-12 11:23:36,morning,weekday,0
3037,Coffee,2016-12-12 11:29:00,morning,weekday,0
3037,Coffee,2016-12-12 11:29:00,morning,weekday,0
3037,Bakewell,2016-12-12 11:29:00,morning,weekday,0
3037,Cake,2016-12-12 11:29:00,morning,weekday,0
3038,Bread,2016-12-12 11:30:21,morning,weekday,0
3039,Coffee,2016-12-12 11:31:46,morning,weekday,0
3039,Medialuna,2016-12-12 11:31:46,morning,weekday,0
3040,Bread,2016-12-12 11:54:43,morning,weekday,0
3041,Bread,2016-12-12 11:57:00,morning,weekday,0
3041,Vegan mincepie,2016-12-12 11:57:00,morning,weekday,0
3042,Coffee,2016-12-12 12:17:22,afternoon,weekday,0
3042,Bread,2016-12-12 12:17:22,afternoon,weekday,0
3042,Vegan mincepie,2016-12-12 12:17:22,afternoon,weekday,0
3042,Cake,2016-12-12 12:17:22,afternoon,weekday,0
3043,Bread,2016-12-12 12:22:06,afternoon,weekday,0
3044,Sandwich,2016-12-12 12:23:10,afternoon,weekday,0
3045,Pastry,2016-12-12 12:35:16,afternoon,weekday,0
3045,Bread,2016-12-12 12:35:16,afternoon,weekday,0
3046,Cake,2016-12-12 12:55:45,afternoon,weekday,0
3046,Vegan mincepie,2016-12-12 12:55:45,afternoon,weekday,0
3046,Coffee,2016-12-12 12:55:45,afternoon,weekday,0
3046,Coffee,2016-12-12 12:55:45,afternoon,weekday,0
3046,Mineral water,2016-12-12 12:55:45,afternoon,weekday,0
3046,Mineral water,2016-12-12 12:55:45,afternoon,weekday,0
3047,Jam,2016-12-12 12:59:25,afternoon,weekday,0
3048,Bread,2016-12-12 13:18:24,afternoon,weekday,0
3049,Frittata,2016-12-12 13:24:02,afternoon,weekday,0
3049,Coffee,2016-12-12 13:24:02,afternoon,weekday,0
3050,Coffee,2016-12-12 13:48:02,afternoon,weekday,0
3050,Coffee,2016-12-12 13:48:02,afternoon,weekday,0
3051,Bread,2016-12-12 13:55:03,afternoon,weekday,0
3052,Sandwich,2016-12-12 13:56:45,afternoon,weekday,0
3053,Sandwich,2016-12-12 13:59:15,afternoon,weekday,0
3053,Bread,2016-12-12 13:59:15,afternoon,weekday,0
3053,Truffles,2016-12-12 13:59:15,afternoon,weekday,0
3053,Coffee,2016-12-12 13:59:15,afternoon,weekday,0
3054,Tea,2016-12-12 14:02:55,afternoon,weekday,0
3054,Toast,2016-12-12 14:02:55,afternoon,weekday,0
3055,Coffee,2016-12-12 14:08:53,afternoon,weekday,0
3056,Cake,2016-12-12 14:09:53,afternoon,weekday,0
3058,Coffee,2016-12-12 14:12:12,afternoon,weekday,0
3058,Bread,2016-12-12 14:12:12,afternoon,weekday,0
3058,Bread,2016-12-12 14:12:12,afternoon,weekday,0
3058,Bread,2016-12-12 14:12:12,afternoon,weekday,0
3059,Fudge,2016-12-12 15:01:06,afternoon,weekday,0
3060,Jam,2016-12-12 15:09:13,afternoon,weekday,0
3060,Jam,2016-12-12 15:09:13,afternoon,weekday,0
3061,Bread,2016-12-12 15:19:20,afternoon,weekday,0
3062,Coffee,2016-12-12 15:33:43,afternoon,weekday,0
3063,Tea,2016-12-12 15:44:20,afternoon,weekday,0
